bugid,tempo_space
723069,"[('E', '0'), ('C', '0'), ('A', '0'), ('C', '22'), ('V', '30'), ('Y', '33'), ('W', '34'), ('F', '34'), ('C', '36'), ('L', '36'), ('Z', '36')]"
724504,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('A', '17'), ('L', '36'), ('Z', '36')]"
747225,"[('E', '0'), ('C', '20'), ('V', '21'), ('D', '21'), ('A', '35'), ('V', '35'), ('Y', '35'), ('W', '35'), ('C', '37'), ('L', '37'), ('Z', '37')]"
748924,"[('M', '0'), ('C', '1'), ('W', '1'), ('W', '8'), ('W', '8'), ('W', '8'), ('W', '9'), ('W', '9'), ('W', '9'), ('W', '12'), ('W', '12'), ('W', '12'), ('W', '12'), ('W', '12'), ('W', '12'), ('V', '12'), ('D', '12'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('V', '13'), ('C', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('W', '13'), ('V', '13'), ('C', '13'), ('V', '13'), ('C', '13'), ('Y', '15'), ('C', '21'), ('Y', '22'), ('V', '23'), ('V', '23'), ('Y', '23'), ('C', '27'), ('V', '27'), ('V', '27'), ('Y', '28'), ('W', '28'), ('Y', '28'), ('W', '28'), ('W', '30'), ('V', '34'), ('Y', '34'), ('C', '36'), ('A', '36'), ('L', '36'), ('Z', '37')]"
748926,"[('M', '0'), ('C', '1'), ('C', '27'), ('C', '37'), ('W', '37'), ('Z', '37')]"
750454,"[('E', '0'), ('D', '0'), ('W', '0'), ('W', '0'), ('A', '0'), ('D', '0'), ('D', '0'), ('C', '1'), ('D', '1'), ('W', '1'), ('C', '2'), ('C', '5'), ('C', '7'), ('C', '7'), ('C', '9'), ('V', '14'), ('V', '14'), ('V', '14'), ('V', '14'), ('V', '14'), ('V', '14'), ('V', '14'), ('V', '14'), ('C', '23'), ('C', '30'), ('C', '31'), ('Y', '31'), ('Y', '31'), ('Y', '31'), ('C', '35'), ('F', '35'), ('F', '35'), ('F', '35'), ('F', '35'), ('F', '35'), ('F', '35'), ('F', '35'), ('V', '35'), ('V', '35'), ('V', '35'), ('V', '35'), ('V', '35'), ('V', '35'), ('V', '35'), ('Y', '36'), ('Y', '36'), ('Y', '36'), ('Y', '36'), ('Y', '36'), ('Y', '36'), ('Y', '36'), ('V', '36'), ('Y', '36'), ('C', '37'), ('L', '37'), ('Z', '37')]"
758660,"[('E', '0'), ('W', '8'), ('C', '9'), ('C', '10'), ('C', '14'), ('A', '23'), ('V', '34'), ('V', '35'), ('V', '35'), ('Y', '35'), ('V', '35'), ('Y', '35'), ('L', '35'), ('Z', '36')]"
763521,"[('E', '0'), ('C', '36'), ('Z', '36')]"
763740,"[('M', '0'), ('V', '0'), ('D', '0'), ('C', '7'), ('C', '8'), ('P', '9'), ('L', '9'), ('A', '9'), ('V', '9'), ('C', '14'), ('C', '18'), ('Z', '36')]"
763786,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '7'), ('C', '7'), ('P', '9'), ('C', '14'), ('A', '16'), ('V', '16'), ('D', '16'), ('V', '17'), ('C', '17'), ('L', '36'), ('Z', '36')]"
763789,"[('E', '0'), ('C', '0'), ('A', '2'), ('P', '9'), ('C', '14'), ('C', '15'), ('L', '36'), ('Z', '36')]"
779170,"[('E', '0'), ('C', '9'), ('Q', '9'), ('C', '37'), ('Z', '37')]"
806708,"[('E', '0'), ('C', '35'), ('A', '35'), ('V', '36'), ('C', '36'), ('A', '36'), ('Y', '36'), ('C', '37'), ('L', '37'), ('Z', '37')]"
806716,"[('E', '0'), ('C', '30'), ('A', '30'), ('V', '36'), ('C', '36'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
806717,"[('E', '0'), ('C', '30'), ('A', '30'), ('V', '37'), ('C', '37'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
812221,"[('E', '0'), ('A', '5'), ('C', '12'), ('P', '33'), ('V', '35'), ('Y', '35'), ('L', '37'), ('Z', '37')]"
830656,"[('M', '0'), ('V', '34'), ('A', '34'), ('C', '34'), ('V', '35'), ('Y', '35'), ('L', '36'), ('Z', '36')]"
856232,"[('N', '0'), ('C', '33'), ('V', '33'), ('V', '33'), ('C', '33'), ('P', '33'), ('C', '34'), ('V', '35'), ('Y', '35'), ('Y', '35'), ('L', '36'), ('Z', '36')]"
885289,"[('N', '0'), ('C', '11'), ('A', '19'), ('V', '29'), ('C', '29'), ('V', '29'), ('C', '29'), ('V', '30'), ('C', '30'), ('Y', '32'), ('Y', '32'), ('L', '36'), ('Z', '36')]"
899348,"[('N', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '4'), ('C', '21'), ('A', '22'), ('V', '32'), ('C', '32'), ('Y', '32'), ('V', '32'), ('Y', '32'), ('V', '32'), ('C', '32'), ('V', '32'), ('Y', '35'), ('L', '36'), ('Z', '36')]"
904477,"[('N', '0'), ('C', '10'), ('C', '10'), ('A', '14'), ('V', '23'), ('C', '24'), ('V', '28'), ('Y', '34'), ('W', '35'), ('L', '36'), ('W', '36'), ('Z', '36')]"
917777,"[('N', '0'), ('C', '0'), ('D', '36'), ('Z', '36')]"
926158,"[('N', '0'), ('D', '0'), ('W', '0'), ('C', '0'), ('W', '0'), ('V', '11'), ('C', '11'), ('A', '11'), ('V', '11'), ('Y', '12'), ('W', '12'), ('L', '36'), ('W', '36'), ('Z', '36')]"
969584,"[('N', '0'), ('C', '0'), ('C', '0'), ('W', '0'), ('W', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('D', '19'), ('A', '19'), ('C', '21'), ('C', '21'), ('C', '21'), ('W', '33'), ('V', '34'), ('F', '34'), ('V', '34'), ('V', '34'), ('V', '35'), ('C', '35'), ('Y', '36'), ('W', '36'), ('L', '36'), ('W', '36'), ('Z', '36')]"
982215,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '10'), ('A', '34'), ('V', '34'), ('C', '34'), ('Y', '34'), ('W', '35'), ('L', '36'), ('W', '36'), ('Z', '36')]"
1019024,"[('N', '0'), ('C', '0'), ('C', '25'), ('C', '31'), ('P', '35'), ('A', '35'), ('V', '35'), ('Y', '35'), ('C', '35'), ('W', '35'), ('L', '36'), ('W', '36'), ('Z', '36')]"
1038562,"[('N', '0'), ('D', '0'), ('W', '0'), ('C', '0'), ('C', '1'), ('V', '2'), ('V', '6'), ('V', '29'), ('V', '29'), ('V', '31'), ('V', '34'), ('Y', '34'), ('A', '36'), ('W', '36'), ('L', '36'), ('W', '36'), ('Z', '36')]"
1045715,"[('N', '0'), ('D', '0'), ('C', '3'), ('C', '3'), ('C', '14'), ('C', '14'), ('C', '14'), ('C', '15'), ('W', '15'), ('C', '28'), ('D', '28'), ('C', '28'), ('C', '29'), ('W', '29'), ('A', '31'), ('V', '31'), ('C', '31'), ('Y', '34'), ('Y', '35'), ('W', '35'), ('L', '36'), ('W', '36'), ('Z', '36')]"
1046286,"[('N', '0'), ('C', '0'), ('C', '0'), ('W', '2'), ('C', '2'), ('C', '2'), ('A', '34'), ('V', '34'), ('Y', '35'), ('C', '36'), ('Z', '36')]"
1052011,"[('N', '0'), ('C', '0'), ('C', '1'), ('A', '22'), ('C', '32'), ('Z', '36')]"
1064257,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '3'), ('A', '8'), ('C', '21'), ('C', '28'), ('V', '35'), ('C', '35'), ('Y', '36'), ('Z', '36')]"
1065217,"[('N', '0'), ('C', '1'), ('A', '1'), ('C', '2'), ('P', '12'), ('Z', '36')]"
1069552,"[('N', '0'), ('C', '29'), ('C', '32'), ('V', '32'), ('C', '33'), ('V', '33'), ('Y', '34'), ('Y', '34'), ('C', '34'), ('Y', '35'), ('W', '35'), ('L', '36'), ('W', '36'), ('Z', '36')]"
1108928,"[('N', '0'), ('A', '0'), ('C', '29'), ('V', '29'), ('Y', '34'), ('Y', '36'), ('W', '36'), ('L', '36'), ('W', '36'), ('Z', '36')]"
333591,"[('E', '0'), ('P', '2'), ('A', '2'), ('L', '2'), ('C', '3'), ('C', '20'), ('C', '24'), ('L', '28'), ('C', '29'), ('C', '32'), ('V', '35'), ('V', '35'), ('Y', '35'), ('Z', '37')]"
338340,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('V', '1'), ('C', '1'), ('C', '5'), ('V', '34'), ('Y', '34'), ('Z', '37')]"
341837,"[('E', '0'), ('C', '0'), ('C', '0'), ('W', '3'), ('P', '3'), ('L', '11'), ('C', '20'), ('W', '21'), ('W', '27'), ('W', '32'), ('A', '35'), ('V', '38'), ('V', '38'), ('Y', '38'), ('Z', '38')]"
347219,"[('E', '0'), ('C', '0'), ('D', '5'), ('A', '6'), ('L', '6'), ('C', '9'), ('A', '33'), ('V', '33'), ('V', '34'), ('V', '36'), ('V', '36'), ('Y', '36'), ('Y', '36'), ('V', '37'), ('V', '37'), ('Y', '37'), ('C', '37'), ('Y', '37'), ('H', '38'), ('Z', '38')]"
347432,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('C', '3'), ('C', '5'), ('C', '14'), ('L', '20'), ('Z', '38')]"
347481,"[('M', '0'), ('C', '1'), ('C', '27'), ('A', '28'), ('V', '34'), ('C', '35'), ('Y', '38'), ('Z', '38')]"
350893,"[('N', '0'), ('C', '0'), ('C', '8'), ('C', '12'), ('Z', '37')]"
359790,"[('E', '0'), ('D', '0'), ('V', '38'), ('Y', '38'), ('A', '38'), ('Z', '38')]"
375677,"[('M', '0'), ('C', '1'), ('C', '6'), ('D', '37'), ('A', '37'), ('C', '37'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
393253,"[('M', '0'), ('C', '0'), ('C', '8'), ('C', '37'), ('A', '37'), ('V', '37'), ('V', '37'), ('Y', '37'), ('C', '38'), ('L', '38'), ('Z', '38')]"
396635,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '6'), ('C', '16'), ('L', '16'), ('A', '16'), ('C', '16'), ('C', '16'), ('C', '21'), ('V', '25'), ('Y', '27'), ('Y', '28'), ('C', '28'), ('W', '28'), ('L', '28'), ('D', '31'), ('C', '31'), ('C', '32'), ('F', '37'), ('L', '37'), ('C', '38'), ('Z', '38')]"
401866,"[('E', '0'), ('C', '3'), ('Z', '37')]"
410760,"[('N', '0'), ('A', '37'), ('Z', '37')]"
414183,"[('E', '0'), ('V', '0'), ('D', '0'), ('V', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '3'), ('C', '4'), ('C', '4'), ('P', '12'), ('C', '14'), ('Y', '26'), ('C', '26'), ('V', '28'), ('V', '28'), ('C', '30'), ('V', '31'), ('V', '33'), ('Y', '33'), ('C', '33'), ('L', '37'), ('Z', '37')]"
433114,"[('M', '0'), ('V', '0'), ('V', '0'), ('Y', '0'), ('V', '1'), ('V', '1'), ('V', '1'), ('Y', '1'), ('W', '2'), ('C', '2'), ('C', '4'), ('W', '7'), ('C', '12'), ('W', '19'), ('C', '24'), ('L', '37'), ('Z', '37')]"
482246,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '2'), ('C', '3'), ('C', '4'), ('C', '38'), ('Z', '38')]"
496335,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '3'), ('C', '14'), ('C', '15'), ('V', '27'), ('Y', '32'), ('L', '37'), ('Z', '37')]"
502501,"[('E', '0'), ('C', '31'), ('W', '32'), ('C', '32'), ('V', '36'), ('V', '36'), ('C', '36'), ('V', '36'), ('F', '36'), ('V', '36'), ('V', '36'), ('A', '36'), ('V', '37'), ('V', '37'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
521802,"[('E', '0'), ('W', '0'), ('A', '0'), ('C', '0'), ('C', '4'), ('C', '7'), ('C', '7'), ('C', '9'), ('C', '9'), ('C', '26'), ('C', '28'), ('C', '30'), ('V', '35'), ('C', '35'), ('Y', '37'), ('Z', '38')]"
564573,"[('E', '0'), ('C', '0'), ('C', '2'), ('C', '3'), ('C', '5'), ('C', '5'), ('D', '19'), ('A', '33'), ('V', '33'), ('C', '33'), ('C', '33'), ('V', '34'), ('V', '34'), ('Y', '34'), ('V', '35'), ('Y', '35'), ('C', '35'), ('V', '37'), ('Y', '37'), ('L', '38'), ('Z', '38')]"
576642,"[('E', '0'), ('A', '0'), ('C', '3'), ('C', '11'), ('C', '11'), ('V', '20'), ('C', '20'), ('V', '20'), ('V', '20'), ('W', '31'), ('C', '31'), ('V', '31'), ('V', '31'), ('V', '34'), ('Y', '34'), ('C', '37'), ('C', '38'), ('F', '38'), ('Z', '38')]"
585565,"[('M', '0'), ('W', '0'), ('C', '0'), ('A', '11'), ('A', '12'), ('C', '14'), ('W', '19'), ('W', '21'), ('V', '23'), ('V', '25'), ('W', '26'), ('Z', '37')]"
587047,"[('M', '0'), ('W', '0'), ('C', '0'), ('C', '3'), ('A', '27'), ('C', '27'), ('P', '34'), ('C', '34'), ('Z', '37')]"
597492,"[('N', '0'), ('C', '37'), ('Z', '37')]"
597845,"[('M', '0'), ('C', '1'), ('C', '5'), ('C', '5'), ('C', '6'), ('Z', '37')]"
620762,"[('E', '0'), ('C', '0'), ('P', '7'), ('C', '7'), ('C', '19'), ('A', '21'), ('C', '25'), ('W', '30'), ('C', '30'), ('C', '31'), ('W', '31'), ('V', '34'), ('A', '34'), ('F', '34'), ('C', '35'), ('Y', '35'), ('C', '36'), ('C', '38'), ('Z', '38')]"
624936,"[('M', '0'), ('P', '1'), ('C', '1'), ('C', '2'), ('W', '9'), ('C', '9'), ('C', '9'), ('P', '15'), ('C', '15'), ('A', '27'), ('V', '27'), ('V', '29'), ('C', '29'), ('Y', '30'), ('C', '30'), ('C', '37'), ('C', '37'), ('Z', '38')]"
625320,"[('E', '0'), ('C', '1'), ('C', '11'), ('C', '12'), ('C', '13'), ('A', '14'), ('P', '14'), ('C', '15'), ('V', '16'), ('C', '16'), ('V', '18'), ('C', '20'), ('C', '23'), ('C', '26'), ('C', '27'), ('C', '29'), ('C', '30'), ('V', '30'), ('C', '30'), ('V', '31'), ('V', '31'), ('V', '32'), ('P', '35'), ('Y', '37'), ('C', '38'), ('Z', '38')]"
665259,"[('N', '0'), ('C', '1'), ('C', '2'), ('C', '30'), ('Z', '37')]"
667075,"[('M', '0'), ('A', '0'), ('C', '0'), ('V', '34'), ('Y', '34'), ('W', '35'), ('C', '38'), ('L', '38'), ('Z', '38')]"
684862,"[('E', '0'), ('W', '31'), ('D', '34'), ('Z', '37')]"
687851,"[('E', '0'), ('C', '0'), ('C', '7'), ('C', '16'), ('A', '16'), ('C', '17'), ('V', '22'), ('Y', '22'), ('C', '22'), ('Y', '22'), ('C', '22'), ('C', '28'), ('V', '29'), ('Y', '31'), ('Y', '31'), ('C', '32'), ('W', '36'), ('W', '37'), ('Z', '37')]"
715970,"[('E', '0'), ('C', '0'), ('A', '0'), ('W', '0'), ('V', '24'), ('V', '24'), ('C', '24'), ('V', '27'), ('Y', '33'), ('W', '33'), ('W', '35'), ('L', '38'), ('W', '38'), ('Z', '38')]"
735214,"[('E', '0'), ('D', '3'), ('V', '3'), ('V', '3'), ('A', '3'), ('C', '3'), ('Y', '3'), ('V', '6'), ('Y', '7'), ('W', '7'), ('W', '15'), ('C', '15'), ('C', '20'), ('V', '20'), ('C', '21'), ('V', '21'), ('V', '21'), ('Y', '21'), ('C', '21'), ('V', '21'), ('V', '21'), ('V', '22'), ('Y', '22'), ('Y', '23'), ('W', '35'), ('W', '35'), ('C', '35'), ('W', '36'), ('W', '37'), ('W', '38'), ('L', '38'), ('Z', '38')]"
738953,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '4'), ('W', '8'), ('C', '8'), ('Z', '38')]"
739069,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '17'), ('Z', '38')]"
780594,"[('E', '0'), ('D', '7'), ('A', '8'), ('R', '8'), ('V', '37'), ('Y', '37'), ('A', '37'), ('L', '37'), ('Z', '37')]"
790201,"[('E', '0'), ('W', '0'), ('C', '1'), ('V', '2'), ('C', '2'), ('Y', '6'), ('C', '25'), ('C', '27'), ('C', '31'), ('C', '34'), ('V', '34'), ('Y', '34'), ('V', '37'), ('C', '37'), ('Y', '37'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
806739,"[('E', '0'), ('C', '22'), ('A', '22'), ('C', '37'), ('V', '37'), ('Y', '37'), ('L', '37'), ('Z', '37')]"
806740,"[('E', '0'), ('C', '36'), ('A', '36'), ('C', '37'), ('V', '38'), ('Y', '38'), ('L', '38'), ('Z', '38')]"
865207,"[('N', '0'), ('P', '22'), ('C', '22'), ('V', '28'), ('Y', '28'), ('V', '28'), ('Y', '28'), ('C', '33'), ('Y', '34'), ('Y', '36'), ('A', '36'), ('L', '37'), ('Z', '37')]"
875138,"[('N', '0'), ('V', '0'), ('D', '0'), ('Y', '6'), ('V', '35'), ('Y', '35'), ('L', '37'), ('Z', '37')]"
879375,"[('N', '0'), ('A', '0'), ('V', '0'), ('V', '36'), ('V', '36'), ('Y', '36'), ('L', '37'), ('Z', '37')]"
882009,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '6'), ('W', '10'), ('C', '15'), ('C', '32'), ('D', '34'), ('Z', '37')]"
895616,"[('M', '0'), ('W', '11'), ('C', '21'), ('A', '22'), ('V', '25'), ('C', '25'), ('V', '26'), ('Y', '26'), ('P', '28'), ('V', '36'), ('Y', '36'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
905226,"[('N', '0'), ('C', '0'), ('C', '21'), ('V', '21'), ('C', '21'), ('A', '22'), ('V', '36'), ('Y', '36'), ('W', '36'), ('W', '37'), ('L', '37'), ('W', '37'), ('Z', '37')]"
914667,"[('N', '0'), ('C', '0'), ('P', '13'), ('C', '13'), ('W', '13'), ('D', '37'), ('W', '37'), ('Z', '37')]"
915444,"[('N', '0'), ('V', '0'), ('D', '0'), ('V', '1'), ('C', '1'), ('C', '2'), ('C', '2'), ('C', '17'), ('V', '36'), ('Y', '36'), ('Y', '36'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
917072,"[('N', '0'), ('D', '0'), ('P', '24'), ('A', '24'), ('V', '36'), ('Y', '36'), ('W', '36'), ('V', '36'), ('C', '36'), ('Y', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
921366,"[('N', '0'), ('P', '13'), ('C', '13'), ('C', '13'), ('A', '13'), ('W', '13'), ('Y', '33'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
936198,"[('N', '0'), ('C', '11'), ('C', '28'), ('V', '29'), ('C', '29'), ('Y', '29'), ('Y', '29'), ('V', '29'), ('C', '29'), ('Y', '34'), ('C', '34'), ('L', '37'), ('Z', '37')]"
964257,"[('N', '0'), ('C', '0'), ('W', '0'), ('V', '36'), ('C', '36'), ('A', '36'), ('Y', '36'), ('Y', '36'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
964262,"[('M', '0'), ('C', '0'), ('W', '0'), ('C', '1'), ('V', '35'), ('C', '35'), ('A', '35'), ('Y', '35'), ('V', '35'), ('W', '35'), ('V', '35'), ('V', '36'), ('Y', '36'), ('Y', '36'), ('W', '36'), ('C', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
990067,"[('N', '0'), ('W', '0'), ('W', '4'), ('C', '14'), ('C', '17'), ('C', '24'), ('Z', '37')]"
990069,"[('M', '0'), ('W', '0'), ('W', '4'), ('C', '14'), ('C', '17'), ('C', '24'), ('Z', '37')]"
1020038,"[('N', '0'), ('C', '0'), ('C', '34'), ('A', '34'), ('V', '35'), ('C', '35'), ('Y', '35'), ('L', '37'), ('Z', '37')]"
1031719,"[('N', '0'), ('A', '0'), ('Z', '37')]"
1032958,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '14'), ('A', '14'), ('R', '31'), ('C', '36'), ('C', '37'), ('A', '37'), ('Z', '37')]"
1041654,"[('N', '0'), ('C', '36'), ('A', '36'), ('Y', '36'), ('W', '37'), ('L', '37'), ('W', '37'), ('Z', '37')]"
1055011,"[('N', '0'), ('C', '2'), ('C', '29'), ('A', '29'), ('V', '32'), ('Y', '32'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
1055211,"[('N', '0'), ('A', '0'), ('V', '31'), ('C', '31'), ('Y', '32'), ('Y', '32'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
1055666,"[('N', '0'), ('D', '1'), ('C', '28'), ('V', '29'), ('A', '29'), ('V', '30'), ('V', '34'), ('C', '34'), ('Y', '35'), ('W', '35'), ('Y', '36'), ('W', '36'), ('L', '37'), ('W', '37'), ('Z', '37')]"
1075000,"[('N', '0'), ('C', '26'), ('A', '35'), ('V', '35'), ('Y', '35'), ('L', '37'), ('Z', '37')]"
1090874,"[('N', '0'), ('W', '0'), ('C', '0'), ('C', '5'), ('A', '26'), ('C', '26'), ('V', '26'), ('C', '26'), ('Y', '27'), ('Y', '29'), ('Y', '36'), ('W', '37'), ('L', '37'), ('W', '37'), ('Z', '37')]"
1115153,"[('N', '0'), ('W', '22'), ('C', '34'), ('A', '34'), ('C', '35'), ('V', '35'), ('Y', '35'), ('C', '37'), ('L', '37'), ('Z', '37')]"
1116530,"[('N', '0'), ('C', '16'), ('C', '37'), ('Z', '37')]"
327358,"[('M', '0'), ('P', '0'), ('A', '0'), ('L', '0'), ('C', '21'), ('Z', '39')]"
327735,"[('M', '0'), ('P', '3'), ('A', '3'), ('L', '3'), ('C', '8'), ('C', '36'), ('Z', '38')]"
337131,"[('M', '0'), ('C', '0'), ('A', '0'), ('V', '0'), ('Y', '0'), ('W', '0'), ('C', '1'), ('C', '1'), ('Y', '3'), ('L', '7'), ('C', '25'), ('W', '38'), ('Z', '38')]"
337137,"[('M', '0'), ('C', '0'), ('C', '0'), ('A', '0'), ('L', '7'), ('W', '22'), ('V', '36'), ('Y', '36'), ('W', '36'), ('W', '38'), ('Z', '38')]"
338901,"[('M', '0'), ('C', '0'), ('C', '1'), ('W', '3'), ('A', '3'), ('L', '3'), ('W', '36'), ('W', '36'), ('C', '36'), ('V', '38'), ('Y', '38'), ('V', '38'), ('V', '39'), ('Y', '39'), ('Z', '39')]"
350001,"[('E', '0'), ('L', '0'), ('C', '0'), ('C', '1'), ('Y', '1'), ('V', '1'), ('V', '1'), ('Y', '1'), ('V', '7'), ('Y', '7'), ('C', '8'), ('Z', '39')]"
358764,"[('N', '0'), ('C', '0'), ('C', '2'), ('C', '4'), ('C', '8'), ('C', '13'), ('C', '30'), ('A', '30'), ('V', '30'), ('V', '30'), ('Y', '30'), ('Y', '31'), ('R', '38'), ('D', '38'), ('L', '38'), ('Z', '38')]"
363934,"[('E', '0'), ('C', '0'), ('V', '1'), ('D', '1'), ('C', '1'), ('C', '3'), ('C', '10'), ('C', '15'), ('V', '32'), ('C', '35'), ('H', '37'), ('Y', '37'), ('Z', '39')]"
370777,"[('E', '0'), ('P', '0'), ('V', '0'), ('L', '37'), ('Y', '37'), ('C', '37'), ('Z', '38')]"
373546,"[('M', '0'), ('A', '0'), ('C', '0'), ('C', '1'), ('V', '15'), ('C', '15'), ('V', '38'), ('Y', '38'), ('Z', '39')]"
377281,"[('M', '0'), ('C', '12'), ('D', '39'), ('A', '39'), ('V', '39'), ('Y', '39'), ('L', '39'), ('Z', '39')]"
380589,"[('E', '0'), ('V', '0'), ('C', '1'), ('Y', '37'), ('W', '38'), ('W', '39'), ('C', '39'), ('L', '39'), ('Z', '39')]"
381225,"[('E', '0'), ('A', '27'), ('L', '27'), ('C', '27'), ('Z', '38')]"
402694,"[('E', '0'), ('C', '1'), ('D', '2'), ('P', '8'), ('C', '8'), ('L', '8'), ('C', '27'), ('D', '35'), ('C', '35'), ('A', '38'), ('Z', '38')]"
408087,"[('E', '0'), ('D', '0'), ('D', '0'), ('P', '3'), ('C', '3'), ('L', '3'), ('Z', '39')]"
409055,"[('E', '0'), ('C', '15'), ('C', '34'), ('P', '34'), ('C', '34'), ('A', '37'), ('V', '37'), ('Y', '37'), ('C', '37'), ('C', '38'), ('L', '38'), ('Z', '38')]"
414357,"[('N', '0'), ('Z', '38')]"
415397,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('P', '6'), ('C', '17'), ('W', '22'), ('A', '22'), ('W', '26'), ('D', '37'), ('C', '38'), ('W', '38'), ('C', '39'), ('L', '39'), ('Z', '39')]"
423217,"[('E', '0'), ('C', '1'), ('P', '4'), ('A', '4'), ('C', '11'), ('W', '16'), ('C', '16'), ('C', '18'), ('W', '28'), ('W', '30'), ('Z', '38')]"
423250,"[('N', '0'), ('C', '0'), ('C', '31'), ('Q', '31'), ('A', '38'), ('V', '38'), ('Y', '38'), ('W', '39'), ('W', '39'), ('C', '39'), ('L', '39'), ('Z', '39')]"
423515,"[('N', '0'), ('P', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('C', '4'), ('A', '4'), ('W', '14'), ('C', '14'), ('V', '17'), ('W', '17'), ('L', '17'), ('C', '19'), ('Y', '20'), ('V', '21'), ('V', '21'), ('C', '24'), ('C', '25'), ('W', '28'), ('V', '30'), ('W', '30'), ('W', '30'), ('V', '31'), ('W', '31'), ('W', '32'), ('W', '36'), ('V', '37'), ('W', '37'), ('V', '39'), ('V', '39'), ('Y', '39'), ('W', '39'), ('Z', '39')]"
424381,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '9'), ('Z', '38')]"
434624,"[('E', '0'), ('Q', '3'), ('D', '3'), ('C', '4'), ('W', '8'), ('D', '8'), ('C', '8'), ('W', '9'), ('C', '14'), ('A', '14'), ('V', '14'), ('Y', '14'), ('D', '15'), ('C', '15'), ('C', '16'), ('C', '16'), ('W', '35'), ('Z', '38')]"
456439,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('D', '7'), ('D', '14'), ('A', '22'), ('C', '22'), ('C', '24'), ('C', '29'), ('V', '31'), ('F', '31'), ('L', '31'), ('Y', '35'), ('C', '37'), ('V', '37'), ('C', '38'), ('C', '38'), ('Y', '38'), ('Y', '38'), ('C', '38'), ('Y', '38'), ('Z', '38')]"
471558,"[('M', '0'), ('C', '0'), ('C', '7'), ('A', '8'), ('V', '8'), ('V', '8'), ('Y', '10'), ('C', '39'), ('L', '39'), ('Z', '39')]"
473164,"[('M', '0'), ('A', '9'), ('Q', '9'), ('V', '11'), ('V', '14'), ('Y', '14'), ('Z', '38')]"
488419,"[('N', '0'), ('C', '0'), ('Z', '39')]"
493823,"[('M', '0'), ('V', '0'), ('Y', '0'), ('C', '1'), ('W', '27'), ('W', '31'), ('C', '39'), ('Z', '39')]"
496727,"[('E', '0'), ('C', '0'), ('C', '1'), ('C', '2'), ('V', '38'), ('Y', '38'), ('C', '38'), ('L', '39'), ('Z', '39')]"
502239,"[('E', '0'), ('V', '0'), ('C', '0'), ('C', '2'), ('V', '37'), ('Y', '38'), ('L', '38'), ('Z', '38')]"
511785,"[('E', '0'), ('V', '14'), ('C', '15'), ('V', '33'), ('Y', '36'), ('L', '38'), ('Z', '38')]"
530386,"[('M', '0'), ('V', '0'), ('A', '0'), ('Y', '0'), ('C', '21'), ('C', '39'), ('L', '39'), ('Z', '39')]"
563401,"[('M', '0'), ('Z', '38')]"
